,idade,tipo_assinatura,plano_pagamento,num_pausas_assinatura,metodo_pagamento,chamados_suporte,horas_semanais,tempo_medio_sessao,taxa_skip_musica,musicas_tocadas_semana,musicas_unicas_semana,num_artistas_favoritos,num_amigos_plataforma,num_playlists_criadas,num_playlists_compartilhadas,notificacoes_clicadas
923,27,familia premium,mensal,2,credito,nenhum,27.03879162,0.977112014,0.29,535,353,4,89,11,4,2
924,64,familia premium,mensal,2,debito,alguns,7.219364527,1.655346318,0.97,106,58,3,39,7,4,0
925,74,familia premium,anual,2,credito,nenhum,30.12029939,2.529667027,0.2,566,296,4,35,9,2,2
926,54,familia premium,anual,1,credito,nenhum,17.10216565,0.05597069,0.36,214,166,7,65,17,6,1
927,74,premium,anual,1,credito,nenhum,25.9460422,1.277709234,0.06,400,241,8,40,13,7,84
928,27,premium,anual,0,debito,alguns,26.77232109,2.849412462,0.35,421,242,6,79,8,8,56
929,82,basico,anual,2,credito,muitos,27.76158973,3.592890789,0.31,377,228,7,34,8,2,89
930,28,familia premium,anual,0,credito,alguns,22.40707412,1.755257554,0.03,434,275,6,90,10,3,2
931,59,familia premium,anual,0,venmo,nenhum,2.138006847,0.043008656,0.17,40,29,6,48,14,4,2
932,37,familia premium,anual,1,credito,alguns,26.36015188,0.172057223,0.29,463,403,5,73,5,3,0
933,44,familia premium,anual,0,debito,alguns,10.48720201,0.380143936,0.25,185,148,5,86,12,12,0
934,62,basico,anual,1,venmo,nenhum,21.93662626,3.621009213,0.07,331,191,8,66,11,3,83
935,71,familia premium,mensal,0,credito,poucos,11.46566232,1.865500525,0.28,147,88,5,36,14,4,2
936,60,familia premium,mensal,1,credito,muitos,0.585534484,0.197227662,0.11,10,6,3,43,21,11,1
937,74,familia premium,anual,2,credito,muitos,17.15076108,0.814862754,0.06,311,268,7,31,9,5,0
938,52,premium,anual,1,venmo,alguns,1.939855608,0.686499172,0.06,31,19,3,51,11,3,17
939,81,familia premium,anual,0,debito,alguns,19.06620651,0.283536502,0.5,348,230,9,25,10,10,0
940,40,familia premium,anual,0,credito,muitos,2.153946708,0.416651136,0.6,32,29,4,75,15,15,2
941,81,familia premium,anual,1,debito,muitos,13.23183305,1.918710218,0.06,209,179,7,47,10,5,1
942,22,estudante,anual,0,debito,muitos,24.41530004,3.258930441,0.09,387,337,9,96,14,5,60
943,82,familia premium,mensal,1,credito,poucos,1.417819308,0.612621279,0.53,19,11,2,34,11,11,0
944,79,premium,anual,0,venmo,alguns,24.34049106,1.717974275,0.43,361,307,6,49,19,19,121
945,32,basico,mensal,1,credito,muito frequente,18.69454993,0.599440227,0.85,240,160,4,80,11,3,87
946,44,basico,anual,0,debito,nenhum,7.20444382,1.082495658,0.05,122,65,5,76,19,5,95
947,30,basico,anual,2,debito,alguns,9.186721007,0.971999482,0.93,124,67,3,65,11,11,30
948,57,familia premium,anual,2,venmo,alguns,18.59764951,2.311046025,1.0,235,118,6,76,18,5,0
949,30,basico,anual,1,venmo,poucos,30.66392194,2.283165257,0.33,530,314,9,91,18,18,49
950,34,basico,mensal,2,debito,nenhum,21.15773031,1.157423597,0.77,254,175,4,71,12,12,145
951,30,familia premium,anual,0,debito,nenhum,25.22980905,2.90302055,0.14,365,268,9,100,15,8,0
952,22,basico,mensal,0,credito,poucos,7.479749624,0.81207506,0.76,137,82,5,93,9,3,96
953,54,premium,anual,2,debito,poucos,29.90811925,1.252175926,0.57,423,227,4,64,8,3,44
954,72,premium,anual,0,debito,poucos,2.173926869,0.463134489,0.59,38,30,6,40,9,5,71
955,61,familia premium,anual,1,venmo,muitos,18.36615495,2.739767654,0.32,240,230,4,45,11,11,0
956,55,basico,anual,1,debito,nenhum,14.30992333,1.25526694,0.54,207,105,7,42,10,10,18
957,22,premium,anual,2,credito,alguns,18.36500415,2.79305243,0.57,330,172,7,81,19,5,48
958,44,premium,mensal,1,credito,poucos,27.16362289,1.859416897,0.08,456,274,5,64,21,7,35
959,33,premium,anual,0,credito,muitos,30.78064214,3.224199395,0.76,504,317,6,90,10,10,225
960,35,familia premium,anual,0,debito,muito frequente,26.26533969,0.43723788,0.08,490,418,9,85,14,7,1
961,44,familia premium,mensal,1,credito,nenhum,4.201194918,0.341923086,0.25,61,38,3,63,6,2,0
962,44,familia premium,anual,0,debito,muitos,5.237642481,1.482985324,0.55,68,37,7,85,19,19,1
963,82,premium,mensal,1,debito,nenhum,0.173026123,0.304377714,0.62,2,1,0,24,14,4,102
964,34,familia premium,anual,1,debito,poucos,1.80649281,0.593806196,0.24,28,14,4,79,3,3,2
965,42,familia premium,anual,2,venmo,poucos,30.14194283,3.735721006,0.27,440,312,7,68,19,6,2
966,76,familia premium,anual,1,credito,muito frequente,28.67115294,4.733389286,0.1,405,302,8,48,3,1,0
967,66,premium,anual,2,credito,muito frequente,6.01569848,0.493422148,0.12,93,79,5,46,15,15,149
968,64,familia premium,anual,1,debito,poucos,6.626326117,1.635585375,0.54,115,68,6,55,13,7,1
969,38,basico,anual,0,debito,poucos,10.06010317,0.789415095,0.37,174,144,5,81,5,3,177
970,62,basico,anual,2,venmo,nenhum,22.44425032,1.88808475,0.25,382,192,7,53,10,3,41
971,25,basico,mensal,2,venmo,muito frequente,19.53343551,3.149269333,0.03,241,121,6,88,20,7,31
972,57,basico,anual,1,venmo,poucos,9.544974473,1.245917756,0.3,166,96,4,63,14,14,311
973,33,familia premium,anual,2,credito,poucos,13.06248192,2.707382782,0.89,178,110,6,65,17,4,0
974,78,basico,mensal,0,venmo,muitos,2.409803179,0.533409598,0.46,33,27,6,41,18,6,142
975,68,basico,anual,0,credito,muitos,23.26841307,0.899026786,0.18,427,246,6,45,15,8,49
976,45,premium,anual,1,credito,poucos,26.02590501,0.310478696,0.22,393,323,8,55,10,3,45
977,33,premium,anual,0,credito,nenhum,9.561839123,0.501844368,0.84,163,111,8,69,14,4,92
978,68,basico,mensal,1,venmo,poucos,30.38933592,1.478210285,0.17,438,401,5,40,8,4,127
979,54,familia premium,mensal,2,credito,muito frequente,22.34376884,0.981368252,0.21,374,221,7,60,14,7,1
980,76,basico,anual,0,credito,nenhum,17.23923831,0.084862764,0.43,275,223,9,41,14,14,205
981,45,premium,anual,0,credito,poucos,0.072830216,0.906667521,0.7,1,1,0,54,12,12,51
982,19,estudante,anual,1,venmo,poucos,11.7477331,0.332417495,0.38,144,105,4,109,10,5,111
983,30,basico,anual,1,venmo,muito frequente,20.78899306,0.090824341,0.47,271,196,5,87,20,7,42
984,27,premium,anual,1,credito,muitos,22.84803095,0.279202799,0.84,400,261,8,92,14,5,140
985,47,basico,anual,2,debito,poucos,25.72016668,1.840246723,0.43,340,258,7,63,10,5,57
986,59,basico,anual,1,credito,alguns,29.24754555,0.492134564,0.59,363,290,8,56,14,14,103
987,25,premium,anual,0,credito,alguns,25.54042922,3.363151673,0.81,324,260,9,104,11,6,85
988,44,familia premium,anual,1,debito,muitos,6.943300676,0.525360645,0.64,85,56,6,78,14,14,1
989,42,familia premium,anual,1,venmo,muitos,22.69727699,3.091709201,0.91,309,204,8,80,11,3,2
990,40,basico,anual,2,debito,muito frequente,11.23367984,0.267234782,0.12,206,105,6,71,8,2,126
991,33,premium,anual,2,credito,muitos,28.98016594,2.365867247,0.97,486,450,7,84,8,3,176
992,56,familia premium,anual,0,credito,alguns,13.80357552,1.221968244,0.21,183,126,8,68,5,2,2
993,70,familia premium,mensal,2,credito,poucos,27.16374958,2.678360639,0.16,327,253,4,56,11,4,0
994,37,familia premium,anual,1,venmo,muito frequente,17.44925252,0.639278738,0.96,220,206,4,89,16,5,2
995,65,basico,anual,1,debito,muito frequente,27.126601,1.665590534,0.93,433,292,5,43,9,5,14
996,56,familia premium,anual,0,credito,muitos,13.40474822,1.433053395,0.56,253,225,8,48,9,3,0
997,70,familia premium,anual,0,debito,muitos,11.3198386,1.739056288,0.17,190,120,5,32,11,3,2
998,73,familia premium,mensal,2,credito,nenhum,20.03338985,2.195781621,0.71,249,245,4,32,9,9,1
999,78,familia premium,anual,1,debito,alguns,15.83995923,2.095498888,0.0,209,159,4,37,6,6,0
1000,85,familia premium,anual,1,venmo,nenhum,9.856016865,1.288058658,0.09,154,132,4,21,10,3,2
1001,29,premium,mensal,2,venmo,alguns,7.646313882,1.460039174,0.28,128,77,5,94,8,4,34
1002,40,familia premium,anual,0,debito,nenhum,9.50175475,1.764918899,0.06,183,141,5,81,20,5,2
1003,81,estudante,anual,2,credito,nenhum,18.65604501,3.219800291,0.79,236,152,3,30,8,3,29
1004,46,familia premium,anual,2,debito,nenhum,0.187693358,0.780377187,0.63,2,1,1,58,19,10,0
1005,32,premium,anual,1,venmo,muito frequente,15.54793659,2.118001691,0.35,190,133,4,83,11,11,45
1006,82,basico,anual,1,credito,muitos,30.76058211,0.10945388,0.94,447,401,5,34,21,21,72
1007,57,familia premium,anual,1,credito,poucos,18.11151116,1.755329551,0.22,223,205,7,44,10,3,2
1008,51,basico,anual,2,debito,alguns,11.16666076,0.781617609,0.75,185,101,6,72,9,5,282
1009,81,estudante,anual,2,venmo,poucos,27.88884137,3.546396967,0.26,454,302,4,14,11,6,21
1010,18,basico,anual,0,debito,alguns,9.455003462,1.01363323,0.13,122,106,7,95,11,6,185
1011,63,premium,anual,2,debito,muitos,9.673924939,2.152205041,0.18,127,71,5,44,10,3,106
1012,72,familia premium,mensal,1,credito,muitos,7.065260753,1.151025752,0.14,98,86,4,40,11,11,0
1013,79,basico,anual,1,debito,muitos,0.15810677,0.83768157,0.43,3,2,1,39,14,4,56
1014,35,basico,anual,0,credito,muitos,1.202442596,0.796242005,0.8,21,11,5,58,10,3,32
1015,25,basico,mensal,2,credito,muitos,16.63991282,1.438337953,0.42,269,177,7,86,14,7,102
1016,68,premium,anual,1,credito,muito frequente,28.55939271,4.00964528,0.7,528,312,9,52,9,3,211
1017,25,familia premium,anual,1,credito,nenhum,27.25379459,0.519031003,0.13,361,264,5,82,16,16,2
1018,61,familia premium,anual,0,credito,poucos,24.5118632,1.352432276,0.33,431,304,9,51,17,4,1
1019,35,familia premium,anual,2,venmo,nenhum,22.61466503,2.088028459,0.63,288,147,7,71,8,3,0
1020,65,familia premium,anual,0,debito,poucos,21.18160517,3.194300227,0.68,346,218,6,66,9,5,1
1021,54,familia premium,anual,0,debito,muito frequente,23.12373989,1.743487218,0.65,326,182,9,64,6,6,2
1022,86,premium,anual,1,credito,alguns,2.439649761,0.849838026,0.55,42,25,3,32,12,12,19
1023,36,basico,anual,0,debito,muitos,4.436081279,0.582263212,0.19,63,38,6,72,5,5,53
1024,83,familia premium,anual,2,debito,poucos,5.00496147,0.631063995,0.41,83,68,5,35,12,6,2
1025,30,basico,anual,1,debito,muitos,1.751372809,0.271945581,0.62,22,16,2,85,8,4,66
1026,20,basico,anual,1,venmo,alguns,27.2829031,2.282001546,0.13,379,215,5,78,11,4,34
1027,41,basico,mensal,1,debito,muito frequente,7.656838891,0.613845293,0.38,124,98,4,78,18,18,50
1028,37,familia premium,anual,2,debito,alguns,8.483460478,1.156390681,0.75,110,57,3,64,11,3,1
1029,25,premium,anual,0,debito,poucos,25.22485317,1.795132883,0.06,487,337,9,99,11,11,62
1030,72,premium,mensal,1,credito,nenhum,26.86093156,1.026168072,0.48,534,361,5,28,4,1,64
1031,34,basico,anual,0,credito,muito frequente,19.94766431,0.855959098,0.13,287,268,9,75,20,10,190
1032,30,familia premium,mensal,2,credito,muito frequente,11.62479371,1.640174199,0.81,140,114,3,81,9,2,1
1033,67,basico,mensal,2,credito,nenhum,25.8777995,3.47924923,0.3,416,259,7,40,13,3,79
1034,29,premium,anual,2,credito,muitos,1.185719428,0.864140765,0.97,16,9,1,99,8,2,149
1035,35,estudante,mensal,0,debito,poucos,3.035089814,0.993942893,0.64,41,35,4,86,9,3,66
1036,63,familia premium,mensal,1,debito,nenhum,7.921220094,1.294716869,0.61,134,69,7,49,16,16,1
1037,85,basico,anual,2,credito,muito frequente,5.739893417,0.938816111,0.63,81,52,2,17,21,7,59
1038,54,basico,anual,2,credito,poucos,23.57215349,2.120040584,0.19,345,244,7,59,18,18,63
1039,51,familia premium,mensal,1,debito,nenhum,24.03697606,2.519556813,0.94,439,280,8,66,9,2,0
1040,48,basico,mensal,0,venmo,muitos,2.71433993,0.307175164,0.42,41,23,6,55,7,2,51
1041,60,basico,mensal,1,credito,nenhum,13.78564086,2.36047504,0.09,189,105,7,53,8,8,80
1042,47,basico,anual,0,credito,alguns,24.48878928,2.464289351,0.28,387,289,9,66,11,4,34
1043,68,premium,anual,1,credito,poucos,9.309082132,1.809093156,0.49,180,165,4,46,8,8,82
1044,43,familia premium,anual,1,venmo,alguns,6.919548516,1.166301345,0.77,95,48,4,75,15,4,1
1045,42,estudante,anual,2,venmo,poucos,6.719571176,1.462176895,0.79,87,66,5,83,8,8,76
1046,82,basico,anual,2,credito,nenhum,1.699938003,0.433952328,0.14,26,16,1,25,12,6,66
1047,57,basico,anual,2,debito,nenhum,27.16596415,3.29542527,0.61,351,187,7,57,12,4,171
1048,44,familia premium,mensal,1,debito,muitos,24.28595177,2.090815302,0.01,352,228,5,72,20,20,2
1049,52,familia premium,anual,1,credito,alguns,30.28615564,0.34957727,0.36,393,224,5,60,9,3,2
1050,81,familia premium,anual,2,debito,alguns,23.49985563,1.159602657,0.38,299,173,7,44,15,5,1
1051,86,familia premium,anual,0,credito,alguns,6.089483819,0.776513865,0.92,99,69,7,23,6,2,0
1052,40,familia premium,anual,0,debito,nenhum,6.617524061,0.443229978,0.6,127,71,7,73,12,3,1
1053,47,familia premium,anual,2,venmo,poucos,14.34272624,0.439352284,0.62,254,194,4,76,9,5,0
1054,64,familia premium,anual,1,credito,alguns,9.089815169,1.777941366,0.36,132,122,7,68,13,13,0
1055,45,premium,anual,2,debito,nenhum,30.28820794,0.281052389,0.15,476,386,7,71,18,5,78
1056,83,estudante,anual,2,venmo,nenhum,30.6312903,2.160828085,0.24,447,297,4,29,15,5,49
1057,78,premium,anual,2,credito,poucos,18.18367636,3.252075133,0.24,334,219,7,21,6,2,125
1058,25,basico,anual,0,credito,poucos,15.39884357,1.431225338,0.5,241,171,8,90,15,15,69
1059,21,estudante,anual,0,credito,alguns,28.72098048,4.351926336,0.5,493,324,9,94,13,4,23
1060,58,familia premium,anual,0,debito,muito frequente,30.37831303,3.263125189,0.62,470,430,6,53,11,3,1
1061,55,familia premium,mensal,0,credito,muitos,24.85422437,3.33665903,0.17,398,200,9,49,14,5,0
1062,72,estudante,anual,1,debito,muito frequente,1.8989045,0.317125103,0.11,35,25,5,38,8,4,42
1063,56,familia premium,mensal,2,venmo,alguns,19.94794808,2.265913239,0.22,353,267,7,64,12,6,2
1064,65,familia premium,anual,1,debito,muitos,10.40326588,0.407892248,0.07,126,71,6,48,12,4,1
1065,49,familia premium,anual,0,credito,muito frequente,28.44202155,2.08758827,0.19,455,275,9,70,12,4,1
1066,33,basico,anual,2,debito,nenhum,8.215307903,0.943778344,0.49,135,80,6,70,10,5,77
1067,80,basico,anual,1,debito,muito frequente,9.422320506,1.706403585,0.37,181,128,7,32,18,9,27
1068,25,premium,anual,0,credito,alguns,1.068374985,0.902070472,0.06,14,7,3,92,6,2,49
1069,21,basico,anual,2,credito,muito frequente,20.58488531,0.690504365,0.2,300,224,7,80,17,4,38
1070,86,basico,mensal,0,venmo,alguns,17.58312818,1.76163472,0.29,246,204,6,19,9,2,50
1071,84,basico,mensal,0,venmo,muitos,8.086147273,1.207260082,0.01,99,54,7,18,18,5,95
1072,19,estudante,anual,2,credito,nenhum,3.717508966,0.896187257,0.16,56,33,4,96,8,8,32
1073,60,basico,mensal,0,debito,muito frequente,16.68293942,2.086882924,0.24,317,280,9,55,18,6,71
1074,56,basico,anual,1,credito,muitos,23.45041172,1.650363669,0.47,308,217,8,53,7,7,31
1075,25,premium,anual,1,credito,muitos,29.38339148,4.503742387,0.38,413,250,5,99,12,4,34
1076,48,premium,mensal,2,venmo,nenhum,2.606199356,0.442295697,0.52,35,20,4,81,12,6,69
1077,18,basico,anual,0,credito,nenhum,10.55344194,0.12148529,0.54,169,110,5,101,12,6,70
1078,81,familia premium,anual,2,debito,muitos,26.77895533,2.630027437,0.09,395,302,7,49,8,8,2
1079,77,premium,anual,0,credito,nenhum,27.0535824,0.92791609,0.16,377,221,9,27,9,5,67
1080,51,familia premium,mensal,1,debito,nenhum,8.773372359,0.948266694,0.28,123,66,6,71,9,2,2
1081,21,estudante,anual,2,debito,muito frequente,17.51658267,0.859258529,0.14,257,163,4,100,5,2,190
1082,63,premium,anual,0,venmo,poucos,19.84343661,3.361964033,0.81,256,163,8,43,6,3,116
1083,66,basico,anual,1,credito,alguns,18.31932784,1.258705448,0.14,271,182,8,57,12,4,66
1084,21,estudante,mensal,2,debito,nenhum,4.280573242,1.043999361,0.06,64,35,2,93,6,2,214
1085,62,familia premium,anual,2,credito,muito frequente,23.15053084,1.581111654,0.33,410,226,7,54,10,10,0
1086,50,basico,anual,2,credito,poucos,24.57967775,1.98855318,0.37,330,304,4,74,3,1,64
1087,79,basico,mensal,1,credito,alguns,10.33096768,1.521397394,0.1,162,94,4,36,9,3,34
1088,71,premium,mensal,2,credito,nenhum,10.49446471,0.860930589,0.85,181,98,6,37,12,4,27
1089,73,basico,anual,0,debito,nenhum,11.20401467,1.851516593,0.29,175,121,5,25,11,4,30
1090,64,familia premium,anual,1,credito,poucos,3.782823788,0.212672933,0.1,52,29,3,71,8,2,0
1091,52,basico,anual,0,debito,poucos,16.98164978,0.148330526,0.57,229,116,8,62,10,3,267
1092,60,familia premium,anual,2,debito,alguns,0.338380457,0.970960194,0.52,6,3,0,46,12,12,2
1093,44,familia premium,anual,2,debito,alguns,9.404713928,0.597627933,0.38,120,110,5,78,8,4,1
1094,18,estudante,anual,2,debito,muitos,13.70621674,1.386216706,0.77,203,110,6,100,5,5,61
1095,75,premium,anual,2,credito,muito frequente,2.45610937,0.893762218,0.11,45,39,2,20,5,3,29
1096,25,premium,anual,1,credito,poucos,5.688715142,1.294770813,0.5,75,75,3,82,11,6,83
1097,53,familia premium,mensal,0,debito,muito frequente,10.15174668,1.165301827,0.19,175,126,5,49,8,4,1
1098,58,familia premium,mensal,1,debito,muito frequente,17.86174667,1.36486604,0.43,343,208,8,68,4,2,2
1099,42,basico,anual,2,venmo,muitos,20.12643348,3.295269222,0.38,311,269,7,65,11,3,264
1100,65,familia premium,anual,0,credito,alguns,22.34193193,1.48985271,0.5,399,375,6,65,9,9,1
1101,72,basico,anual,0,venmo,muitos,19.33053151,0.341862007,0.07,329,172,6,28,19,10,35
1102,57,premium,mensal,1,debito,poucos,17.07246126,1.750799311,0.19,298,149,5,57,19,19,39
1103,32,familia premium,anual,2,debito,nenhum,9.658091375,0.166336414,0.09,147,102,3,78,10,5,2
1104,36,familia premium,anual,0,venmo,alguns,9.227969189,2.190083121,0.22,184,113,5,67,10,3,2
1105,51,familia premium,anual,1,credito,poucos,26.73830659,2.097329114,0.08,500,441,5,70,14,5,1
1106,39,premium,mensal,1,debito,nenhum,21.07821463,3.003762639,0.4,261,168,8,82,20,20,43
1107,77,basico,anual,2,credito,muitos,6.439512403,0.039630351,0.5,127,112,5,53,15,15,159
1108,33,basico,anual,2,debito,muito frequente,27.79582716,1.486345422,0.28,339,190,7,70,15,4,93
1109,64,estudante,anual,0,credito,muito frequente,3.858586533,0.779012264,0.15,59,33,6,56,18,6,52
1110,82,premium,anual,2,venmo,muitos,8.245137293,0.676336028,0.36,115,65,5,42,9,2,86
1111,74,familia premium,anual,2,debito,muitos,27.69849243,3.281120714,0.36,348,266,7,50,12,12,2
1112,40,familia premium,mensal,1,venmo,alguns,13.7471161,0.651834684,0.29,180,95,7,71,5,5,2
1113,68,familia premium,anual,1,credito,nenhum,12.97283869,2.035063149,0.36,223,168,4,40,21,5,2
1114,45,familia premium,anual,0,credito,poucos,1.179707918,0.941788898,0.35,16,15,4,82,18,6,2
1115,50,familia premium,anual,0,credito,alguns,9.918710123,1.481516534,0.04,147,81,5,60,11,4,0
1116,37,familia premium,anual,2,credito,alguns,7.543347172,1.351151301,0.4,111,87,5,87,15,8,1
1117,44,basico,anual,1,credito,muito frequente,6.847659909,1.150865914,0.14,126,108,6,74,5,3,81
1118,74,premium,anual,1,debito,muitos,29.29820851,4.486839472,0.64,356,179,5,56,10,3,92
1119,82,basico,anual,1,debito,muito frequente,8.419634382,1.199985342,0.47,123,72,6,39,20,20,221
1120,72,basico,anual,0,debito,poucos,13.36274716,2.376089831,0.36,209,118,8,50,10,3,56
1121,51,familia premium,anual,0,credito,muitos,17.48573485,3.222858006,0.13,224,166,8,60,10,3,0
1122,27,premium,anual,1,debito,nenhum,5.65234407,0.427941483,0.88,101,68,4,90,13,3,65
1123,25,basico,anual,0,credito,alguns,7.213104092,1.170241658,0.14,123,84,7,87,10,10,57
1124,57,familia premium,anual,1,debito,nenhum,10.43237848,0.846714587,0.36,207,116,7,64,12,12,0
1125,73,familia premium,anual,1,venmo,poucos,29.67885747,4.546769129,0.34,378,307,8,53,8,8,2
1126,59,familia premium,mensal,0,credito,alguns,5.561808136,0.855388169,0.07,89,78,7,45,11,6,1
1127,73,familia premium,anual,1,debito,muitos,16.4998616,0.560054611,0.06,264,184,5,34,10,10,1
1128,86,familia premium,anual,2,debito,nenhum,3.911345447,0.909390527,0.29,56,54,2,18,9,9,1
1129,41,familia premium,anual,1,credito,muitos,12.35129674,1.204094075,0.16,172,168,4,77,11,3,2
1130,44,premium,anual,2,credito,nenhum,27.8545753,2.745516783,0.4,397,216,7,71,9,5,260
1131,70,estudante,anual,1,venmo,nenhum,14.41932088,2.697513707,0.48,265,167,8,57,11,6,95
1132,72,familia premium,anual,2,credito,nenhum,28.75086844,3.316944606,0.12,435,243,4,60,5,3,1
1133,76,basico,anual,2,credito,nenhum,25.93178772,0.835058033,0.47,379,227,7,31,18,5,96
1134,54,familia premium,anual,1,debito,nenhum,2.765702088,0.915701788,0.43,42,24,5,50,18,6,0
1135,47,familia premium,anual,0,venmo,poucos,4.915851959,0.829437436,0.44,61,48,4,71,12,6,1
1136,55,basico,anual,2,debito,nenhum,8.207006808,0.824912539,0.41,150,108,3,68,10,3,241
1137,51,basico,anual,1,credito,nenhum,26.24242956,4.351695945,0.26,411,241,5,54,12,3,25
1138,24,estudante,mensal,2,venmo,nenhum,6.795417317,0.702535441,0.25,92,59,3,89,12,6,46
1139,61,familia premium,anual,2,debito,alguns,10.83486259,0.815605565,0.3,139,83,6,43,11,4,1
1140,83,basico,anual,0,credito,alguns,27.93181192,2.69492869,0.46,397,289,9,40,12,6,148
1141,31,familia premium,anual,0,credito,alguns,28.64277126,0.561689176,0.34,412,212,9,94,13,13,2
1142,23,estudante,anual,2,credito,muito frequente,16.07728335,0.397731342,0.24,300,181,4,81,18,9,63
1143,20,estudante,anual,1,venmo,muitos,3.611958713,0.523244895,0.72,58,44,5,89,8,3,153
1144,48,familia premium,mensal,1,credito,poucos,23.81869195,2.183216917,0.32,408,240,8,72,19,19,1
